,positive_review,review
8796,0,blue spot everywhere today laundry load covered little blue spot scattered across everything new white towel new back school clothing ruined sure next aside tossing remainder pod left costly mistake
8797,0,pretty happy pod love easy convenient however container least dissolved mean pick thing goo washer rewash item goo still convenient planning wear shirt would gone dryer time wash dry
8798,0,like new tide x matter little use soap remains dense fabric towel get daughter noticed clothes feel itchy new tide used tide life may change something else since longer get regular tide others noticed also
8799,0,good front loader pod dissolve completely stick clothes dry hard plastic dryer ruining shirt towel land
8800,0,tide customer year bought tide pod convenience unfortunately pod attached clothes dissolve ruined article clothing plastic ended stuck even wasted entire load laundry
8801,0,boyfriend mom bought tide pod thought neat looking product agreed work well towel really care towel look like purchased new bed sheet set quite pricey discolored white blotch disappointed
8802,0,pod decided adhere favorite night gown realize went dryer became balled mess nightgown working sink able get pod remains dissolve soap stain back nightgown stain still repeated washing pod work fine husband work clothes using clothes ever review collected part promotion
8803,0,tide user many year assumed pod would great job le work white wide blue streak hubby shirt streak stain remove read direction put pod machine first discard rest pod sorry say
8804,0,like everyone else stained clothes sticky goop door gasket front loading washer friend stayed weekend recently washed white oxford shirt tide pod stained purple stain could removed even bleached embarrassed since switched free clear pod dye half price tide pod never use tide pod
8805,0,son got upset football uniform white used tide bleach long remember hesitant try pod grandchild filthy white sock came washer way went filthy hope pg stop making tide bleach powder
8806,0,using product several time also noticed sticky residue piece clothing thought first cold water thing hot water love tide detergent disappointed pod using unless tide acknowledges corrects problem
8807,0,husband asked kept clothes washer long smelt musky told started smelling thing disappointed excited pod came never buy waste rest hate strong musky smell clothes
8808,0,buy ruined numerous item blue stain needed rewashing new issue plastic melted shirt left sheen plastic expensive product frustration rewashing ruined clothes need take one back table remake great idea horrible product
8809,0,use tide product ever received sample tide pod loved smell amazing washing lasted day immediately bought huge amount tide pod drying clothes smell ever like sample pack seems put ingredient sample pack sell highly disappointed well known company would never buying tide product review collected part promotion
8810,0,would great idea college student melt son clothes come even repeated washing
8811,0,use tide pod directed place drum prior loading drum clothing pod melt onto clothes twice ruined pair pant blouse
8812,0,even using hot water pod sometimes dissolve completely create bunched mess overload washer however far pod thrown away pair perfectly good men underwear hubby favorite sleeveless tee luckily lot patience elbow grease able tug scrape wash non dissolved pod new pajama bottom disappointed product especially given cost expected procter gamble
8813,0,follow instruction pod first clothes pod residue like melted plastic requires second wash complete waste money constantly rewash
8814,0,found animal fat used liquid product leaf residue inner drum washer causing smell like mildew difficult remove smell sure think product used hot hot water wash residue left black mark many white clothes requiring rewashing powdered seem cause problem wondering tide liquid product contain animal fat
8815,0,upset tide pod got thought would easy toss go easy used every temperature say desolve type stuck clothes rewash many time get clothes busy mother time rewash time money waste replace clothes run water please save time money use tide pod
8816,0,recommend product ruined clothes blue mark pod come matter buy cheap clothes buy
8817,0,tried new tide acti lift extremely disappointed result feel though clothing sheet napkin towel clean stain apparent even attempt wash item gone half bottle new formulation thinking washing machine machine new ingredient beware buy tide product loyal customer year unless get original formulation disappointment
8818,0,completely ruined set sheet shirt realiizing tide pod creating problem outer packaging pod properly melt causing stick thing able remove left plastic want clear set queen sheet thing load due loaded washer never overload machine disgusted product would recommend
8819,0,always use tide liquid never problem bought tide pod moving knew needed travel detergent anyways boyfriend laundry separate occasion time left stain course thought used wrong load clothes week later ruined half thing hate product never use id rather pay use liquid nice expensive work clothes ruined honestly think ever use tide buy people regret
8820,0,always used tide feel superior detergent thought pod would convenient way family laundry yes read disclaimer back seal bag make sure hand dry removing somehow pod got stuck another pod trying remove burst pod quickly became entangled large bag soap bottom bag pod ruined convenient cost efficient extra money throw away guess made wrong choice
8821,0,relieved infuriated read one serious problem detergent first thought imagining thing three load white washed acti lift formula splotched streak described looking like faded mud rewashing another detergent reverse problem product ruined almost new inexpensive duvet blanket ruined two load shirt towel gym clothes fail
8822,0,purchase tide pod value color fabric purchased used pod week faded load brightly colored clothing disappointed tide brand brand detergent use never problem fading past also tend buy well made brand name clothing last year favorite item extremely faded please buy product nice clothing
8823,0,really excited try product bought big bucket wholesale store normally would try product buying piece package never bad experience tide laundry never come smelling fresh even use multiple pod many dryer sheet nothing worse grabbing shirt hurry realize smell musty rewash load time used pod rewash husband disappointed glad finally used go get detergent work
8824,0,using tide year shocked washed load newest bottle found scent changed dried clothing hoping scent would tone strong perfume smell one family like rewash clothes another brand unscented remove smell tide call original scent label appropriately please bring back original original scent longer tide consumer change
8825,0,quite load came clothes stained sticky jelly like residue found coming pod disappointed sure use left wow tide
8826,0,pod looked great idea saving minute never ending chore laundry bought large container never problem tide worst mistake ever first pod stuck together trying seperate ended mess detergent everywhere even still pushed single income household every penny count one pod dissolve correctly ruining sheet bed set husband bought christmas last year finally got brave used like sheet need washed first matching set ruined
8827,0,used tide pod white one shirt came stained blue detergent another shirt partially melted plastic casing throw thanks
8828,0,brought tide pod heard awesome well surprise work removing grape juice stain two wash however lighten little bit
8829,0,buying tide original tide active tide gentle past least year past year know going product get clothes clean period
8830,0,used tide past longer use saw commercial tide pod thought genius idea mess easy drop etc however problem happened past laundry forget end taking machine next day whenever use tide laundry stink moldy like smell detergent sure however thought maybe tide pod different unfortunately using tide anymore thank though sample appreciate much review collected part promotion
8831,0,asthma somebody get bright idea make something smell stronger know actual scent chemical washed first load product thought smell put clothes dryer husband wore shirt washed ask please change shirt returning product buying something else tide new acti lift switch detergent sad used tide year mother
8832,0,recently would gotten five star rating recently noticed pod disintegrating way intended frequently pod leave dark blue stain clothes however altered pod please stop quite recently extremely happy quality pod importantly result right trying figure get blue clothes yes sure pod finding plastic wrapper washer cycle completed
8833,0,used tide year delighted try tide pod thought using successfully started notice lavender blue splotch husband white undershirt eventually white become stained also realize tide pod problem used correctly effort remediation using bleach washing etc etc work clothes washed dried stain set thanks nothing tide using detergent
8834,0,looked review see anyone else problem pod sure enough tide pod gave white jean purple spot rewashed without detergent spot came cost run washer dryer also leave white residue clothes ended scrub hand time consuming teenager started using pod due getting tired cleaning detergent spilled look like going back cleaning detergent thumb one tide
8835,0,used pod directed pod first clothes plastic stuck work shirt pair sock
8836,0,foster parent tide user year used tide powder time loved got hd washer started using tide liquid still loving teen house laundry found using much laundry soap loving tide year bought container count container tide pod mess first thought kid using machine properly tried pod yuck ruined clothes bedding procter gamble gamble one lost thru away tide pod using another pod product adding little oxy clean happy tide sorry lost long time customer
8837,0,put pod front load washer queen sheet bath towel discovered swatch bleached area new towel bottom sheet pod trash never
8838,0,satisfied long time tide user decided try pod sorry say huge fail first thing noticed trying decide scent try way tell smell like purchased open package realized smell like bad perm figured maybe plastic something surely tide put awful smelling product washed load towel done opened washing machine nearly vomited awful smell even intense thankfully store bought exchanged rest package different scent figured way others could bad mountain fresh well wrong awful perm like smell store give refund opinion scratch sniff way knowing scent smell like purchase possibly offer pod current scent like original least
8839,0,seems inconsistent recommend friend rate poorly detergent satisfactory used tide powder life believer got front loader use liquid problem design largest heaviest dispenser bottle push button spout extremely unwieldy thought needed new bottle day husband commented laundry soap shopping aisle thoughtfully designed bottle would choose instead unfortunately made exactly mold unfortunately believe designer never tested bottle anyway company change design get business agreed second handle handhold side becomes top dispensing detergent baby boomer conscious saving price larger volume bottle strong used need better design
8840,0,finished napkin linen thanksgiving day dinner upset result came site register disappointment know change made working first smell tide plus touch downy disgusting clean smell like cheap perfume real disappointment though result left stain several item wash several time detergent remove washed napkin yesterday three time neither food stain tide stain come washed napkin year great result original tide used tide married life year unless change ingredient longer purchase please go back original scent formula
8841,0,using tide liquid year happy acti lift added detergent make laundry smell terrible strong bitter odor also made white towel turn gray family friend also complained problem especially awful smell tide keep insisting scent changed tell u use tide free gentle want smell want nice smell see reviewer wrote problem acti lift especially use tide downey tide please listen customer give want hate smell acti lift switched new detergent must losing many customer problem tide like american tradition ruined product loved year sorry say never use tide unless acti lift taken old formula back
8842,0,lost many article clothing due pod sticking clothes dissolving properly always used tide disappointed
8843,0,used tide original liquid year following first use new scent initially unaware changed thought washer broken complete rinse cycle smell overpowering like old lady stale perfume left world war emailed tide received response tide original tide mountain spring liquid laundry detergent upgraded new improved scent still provide great smell clean new tide original liquid laundry detergent scent provides improved scent experience tide original liquid laundry detergent scent match tide original powder laundry detergent scent prefer fragrance previous tide original suggest tide mountain spring liquid laundry detergent contains old tide original fragrance tide mountain spring liquid laundry detergent scent match tide mountain spring powder laundry detergent scent
8844,0,pod fully dissolve plastic get stuck clothes tried remove plastic tore shirt pod also causing blue purple stain clothes dollar going tide competitor
8845,0,rented beach house vacation prior leaving started load laundry tide pod house top loader washer contacted owner afterwards white sheet blue stain come figure entirely white load could get stained blue fortunately owner nice refunded whole damage deposit mystery solved week used tide pod front loader found seal coated blue slime consecutive load using tide pod month first time seen blue stain however unexplained bleached spot dark shirt since using pod like pre measured concept esp front loader prone smelling using much detergent current version tide pod unacceptable home use going back liquid tide pg need take tide pod back product development lab
8846,0,wash clothes laundromat since live nyc nice lug big bottle detergent along big bag clothes first used cold water got result everyone else gob purple stain realized could use cold water wash decided use hot water thing happened would go home try hand wash gob stain pain go every piece clothing washed course would miss gob dried became crusty hard understand tide customer service many people complained site keep sending automated pre written response instead acknowledging might actually issue used tide year mother used use tide well disappointed may switch brand together principle
8847,0,horrible product leaf undissolved packet clothing lost several item result nothing fix lot complaint web avoid
8848,0,ruined many clothes dissolve end staining load disappointed use
8849,0,pic tide pod dissolve backed water flow flooded kitchen mess owe explanation happened
8850,0,used tide detergent adult life first powder detergent liquid detergent tide pod always happy result recently using tide ocean mist pack pod noticed nice white sweater purple stain washed tried twice washing sweater stain permanent make connection tide pod wash rinse cold water package clearly state pod dissolve water temp separate session laundry time wash pod sticky purple mess like gum glue stuck clothes rinse cycle never buy pod year long customer wasted big chunk money pack pod useless ruined favorite sweater p calgary alberta canada pull menu allow choose canada picked random state
8851,0,blue stain light colored clothing third time happened finally realized pod damaging clothes horrible
8852,0,disappointed product pod dissolve stuck article clothing ruined like hard spot yuck happy
8853,0,pretty sure received sample tide pod moved dorm college year ago perhaps prototype maybe even another brand either way loved concept sad available commercially saw commercial tide pod last week excited awesome idea finally came fruition went store yesterday tide pod list arrived display saw scent none original tide scent preferred scent even smell see smell scent available normal liquid packaging idea moot long story short buy please tide make original scent give u way smell scent store requested sample site see happens however still sad customer want buy
8854,0,two top ruined purple stain pod
8855,0,excited product seen television big waste money dissolve busted bag could even use waste money
8856,0,satisfied quality product coped oil
8857,0,bought tide pod new washing machine stuck clothes left sticky goo clothes rewash another detergent waste money time
8858,0,little guy work clean clothes great tide smell like liquid detergent tide remove market
8859,0,pod fully dissolving sticking clothes door front loader going back liquid disappointed spent money something cant use throw away
8860,0,used hope getting old stain product advertised work
8861,0,two thing like tide pod visible suds clothes clean smell used current detergent stick using review collected part promotion
8862,0,excited try product always enjoyed tide highly disappointed clothes come smelling nicely soft clothes full static cling would recommend product review collected part promotion
8863,0,purple staining white clothes put pod let dissolve putting clothes front loader tried putting detergent dispenser dissolve way go back liquid
8864,0,please share measurement see line going missing
8865,0,bouncing detergent ever since got new washer month back tide pod easy efficient measure mess way laundy fragrance nice clear plastic packaging use many kid project thank
8866,0,leaf blue mark clothes blue gel pod wreck lighter color clothes break open wash
8867,0,load wash finished saw garment sticking together pulled apart saw blue color pod wash load pre treat everything work week barely time wash let alone wash load twice
8868,0,like idea pod however product stink high heaven least produce pod smell good powder liquid add white vinegar final rinse kill overpowering scent never buy plan getting refund
8869,0,recently bought tide acti lift first time washed load full white clothes ruined blue stain color design detergent upset
8870,0,loved idea throwing pod washer found faint blue stain several different article clothing sorry pod future hope get stain throw away clothing
8871,0,friend washed clothes one pod came smelling like strong perfume looked easy threw pod complain smell make fragrance free version buy
8872,0,using tide year always get tide free new machine switch cannot stand smell stay everywhere migraine make smell unbearable please make unscented version
8873,0,sadly disappointed undissolved pod warm h left rubber liner front loader worst stuck clothing yipes convenience served back liquid recent rating seem better new formulationhopefully getting many poor review
8874,0,pod dissolve even put cup hot water try dissolve didnt work pod great idea poorly exicuted
8875,0,used tide pod laundry never problem last couple time done laundry plastic surround detergent melted clothes completely ruined three shirt damaged many buying anymore
8876,0,took washer stained clothes purple blue color plastic holding detergent suppose dissolve never suck one shirt
8877,0,used tide original scented powder year use available alot user stated tide clean well year ago original scented tide available bleach either
8878,0,used bleach white shirt turned pink know issue got new shirt new shirt turned pink well used different product pink issue
8879,0,disappointed bought large container bj first use front loading washer pod dissolve used hot water pod actually stuck piece clothing cut article clothing destroyed stuck giant size pod refuse use ruined shirt happy
8880,0,using tide year always loved quality even though expensive side smell best hate smell new actilift want original scent back switch another brand would unfortunate
8881,0,pod fully disappear wash cycle dry cycle melted fabric shirt purchase
8882,0,used side washer got stuck plastic door bin complete waist dislike pod definitely like washer enough water clothes still come dirty back pod get stuck clothes could possible get clean definitely help reduce water using washer
8883,0,pod leaving hard plastic stuck cloth blue stain disapionted pod cost clothes cost lot life log tide user tide listen pull shelf
8884,0,upset pod ruined ton family clothing realized actually culprit throw multiple piece worn big bleach spot brand new washer machine know really product switched back liquid detergent problem since
8885,0,received sample pod normal tide bottle local retailer decided try baby dirty clothes second pod tried left unused sticky goo baffle front loader washer know pod got baffle right away stick regular bottle tide review collected part promotion
8886,0,original tide liquid scented detergent could use allergic longer case used tide exclusively year without issue smell overbearing allergic whatever perfume chemical used new formulation lost long time loyal customer thanks rash
8887,0,used directed clothes bluish purple stain washing cold water delicate cycle
8888,0,satisfied dissolve stated residue clogged new machine maintenance call repair machine pod made angry tried dissolving dish placing washing machine white part opened two material surrounding white liquid slimey thrown trash tide testing selling shoddy product never use pod kind
8889,0,using pod packet looked new product hoped would new breakthrough washing white pod packet stained entire large load red stain throughout rewash entire large load another detergent get stain first used large amount bleach oxiclean let soak rewashed headed back store return unused portion get refund recommend product
8890,0,u tide laundry detergent decided switch pod thought would easier always dissolve well leave hard plastic clothes pod also ruined brand new sheet sheet looked bleached switch back tide liquid recommend product disappointed tide
8891,0,purchased tide pod count front loader product leaf slime clothing gasket machine even using warm water tried extra rinse cycle avail used another brand pod good result guess switch back brand tide need improve water solubility product actually work like smell spring meadow noticed bad smell mentioned review
8892,0,remove sticky residue blue stain tide pod left clothes sheet clearly problem product pulled shelf based number negative review ruined clothes site alone tide ashamed issue offering solution remove residue left clothes step offer real option consumer certainly lose trusting consumer
8893,0,bachelor use public laundry center apartment complex used pod recommendation friend noticed several article clothing hardened plastic embedded fiber got angry facility thinking machine taken care come find pod dissolving right apologize landlord
8894,0,simplicity viewed product wrong tide pod stained clothing left behind plastic impossible get tried rewashing hot water see would melt tried ironing see would help nothing bag tide pod bought used ruined least worth clothing house would recommend product anyone go back making homemade laundry soap
8895,0,lifelong tide detergent user excited try new pod convenient use seems like big bucket last long time unfortunately ruined sheet cover one couch cushion upset sheet couch cover devastating contact furniture manufacturer replacement going expensive would never use recommend everyone stay away
8896,0,normally buy liquid tide perfume thought try new pod since could find unscented pod tried one scented one big mistake horrible cheap smell permeates whole house wash clothes detergent get rid smell ended throwing away rest pod first wash know thing sold enough people buy imagine walking around smelling like needle say never buy unless unscented type offered
8897,0,picked large pkg new pod looked easy use still liquid tide left read label team gear offer went tide website saw review new pod read seemed like many folk problem one lady said dissolve first use figure try running non dissolving staining problem put pod cup water prior needing hour later portion pod still dissolved first load added drum instructed towel smelled washed wash next load added detergent cup top loading machine course removed un dissolved portion pod first worth hard enough mom taking care family manage detergent using notice great smell expensive reading review see tide taking responsibility problem oh yeah seen response tide tell remove stain pod caused wrong picture laundry get clothes clean remove stain get stain detergent use used tide long remember accepted responsibility problem pod continue use product lack responsibility see problem caused hard use pod tide losing former lifetime customer
8898,0,first started using pod mil boy wish never bought seemed like working first realize long actually ruining clothes see many people front loader telling dissolve cold water listen finding little plastic piece clothes time realized happens cold cycle wash house week house sitting praying gigantic purple pink blue stain covering least half king sized sheet come noticed tide employer audacity remind others overfill load run cold cycle winter well know stop adding laundry degree day unfortunately hurry see stain putting dryer notice weird smell must others talked pg concerned enough dissolving issue recommend running cold cycle winter month always use warmest water clothes allow advertised dissolve cold water many people report damaged ruined item actually something giving bad advice random review cut definitely warn everyone know
8899,0,plastic pod dissolve way melted onto clothes dryer washed x without success clothing item ruined
8900,0,detergent bleach light colored laundry well dark color recommend
8901,0,review read removing stain pod nothing melted plastic clothes tide best worst
8902,0,used tide many year always felt best bought tide pod ruined three fave blouse husband shirt buying tide pod
8903,0,tried tide pod front loading washer dissolve stuck bottom side glass door end cycle would recommend front loader
8904,0,tried pouring tide acu lift directly stain plus load laundry work
8905,0,like tide tide pod stick together pull apart brake open hand bag go back drawing board tide pod thank
8906,0,product cost ruined garment ever saved time product leaf plastic like residue laundry come use
8907,0,bought pod convenience ruined two pair good jean using pod left white bleach spot go away buying
8908,0,good two time dissolve stuck underpants
8909,0,fragrance original tide reason used seems changed want old scent back changed laundry detergent brand new smell
8910,0,pod dissolve completely break many small piece stick clothes pick dry clothes become hard plastic like material hard get
8911,0,used pod problem last package clothes ruined undissolved pod washing way always something gone wrong production please figure thanks
8912,0,nurse wear white scrub pod left brown spot scrub loved convenience cost set scrub also problem w shell completely dissolving sticking clothes
8913,0,please bring back old original scent using tide original scent last year last week load new detergent thought imagination smelled stronger opened bottle clothes done washing opened washer practically knocked foul odor seriously overpowering awful earth change scent switch brand lost year old loyal customer
8914,0,used pod week without problem today horrible stain maroon sheet washed regular tide stain come sheet ruined using pod want risk ruining item
8915,0,first product great past month throw clothes away due wrapper dissolving throughly wash pre soak stain cycle extra rinse wash load film nto dissolve way put clothes teh dryer turn hard plastice like substance stick teh cloth stucks together impoosible get throw stuff away suppost kid self month cannot afford throw clothes away first thought kid left something pocket many wash occur sporatically came see happened different type tide occurs us pod care clothes forewarned may ruined product
8916,0,used tide detergent many year satisfied product however decided try tide pod purchased pod week ago disappointed first thing noticed plastic residue washing machine plastic coating disapate cycle today light colored sheet light load laundry blue dye stain laundry blue rince agent guess lesson learnt purchase tide pod use dark colored load use left sure hope blue stain come clothes guess couple hundred dollar replace stained continue use tide laundry detergent liquid form disapponted tide pod
8917,0,plastic outer shell dissolve detergent stain clothes impossible get plastic waste detergent stain ruined numerous clothing wouldnt recommend
8918,0,tired seeing people told instruction followed directed pod dissolve completely true sticky residue lump left clothes least three time come btw favorite white short stained blue streak time fill washer completely pod still dissolve run clothes minute get pod pop add clothes pushing water far convenient sad check clothes completely come washer make sure set stain putting directly dryer sticky lump also remain clothes dryer convenient
8919,0,user tide year since first started laundry college completely satisfied seems changed formula original tide including mountain spring new formula smell absolutely horrible sickly sweet heavily perfumed smell stand around let alone wear clothes washed scent able find bottle old formula local store new formula cap say x clean even cold old formula cap say tide cap cap rewash clothes old formula formula changed back old formula tide depleted lose customer life sure one feel way please change back
8920,0,tide pod work great using machine also b washing larger piece fabric like sheet robe blanket etc pod become tangled fabric fail dissolve adequately notice already dried clothes undissolved plastic detergent already melted stained clothes yes happens even place pod bottom clothes put appropriate amount clothes machine wash load appropriate setting load word actually follow direction packaging also plainly state dissolve temp guess true brand new sheet blanket favorite shirt ruined thanks
8921,0,bad pod leave oil spot clothes going back using liq soap hope stain come disappointed clothes worse washed
8922,0,wrong tide clothes longer fresh clean smell used pod many many month last container purchased tide something changed making product omitted making stopped using tide started back gain
8923,0,purchased count try one must exploded package put appeared pod washer whole stuck looked half empty left pack stuck purchased mystic forest seems little perfumey
8924,0,used tide pod detergent save space time landry pod delute well machine left spot clothes disappointed messed favortive clothes tried wash spot still come
8925,0,idea product great however base smell reminds smell forget empty washing machine day grandma spray perfume cover spring meadow would great made pod smelled like original tide scent
8926,0,consumer lodged complaint since pod dissolve completely effect linen clothes awful disappointment
8927,0,awful smell thought accidentally put cleaning rag sort towel smell using mountain spring awful washed towel two time still putrid smell threw soap im back wonderful original scent tide
8928,0,nurse wear white scrub every day started using pod convenient could used washer started noticing purple discoloration scrub shirt undershirt couple month ago bleach help spray wash help go buy new scrub top still like tide liquid pod good product
8929,0,pod waste time money completely disappointed product washed load laundry two time neither load look smell clean tide liquid powder detergent hoping refund
8930,0,scent mountain spring tide changed terrible loyal customer many year buying mountain spring scent tide willing pay brand however scent changed since july terrible stand longer purchase tide
8931,0,sure tide keep suggesting use mountain spring scent like awful new original scent nice suggestion tide understand washer must use detergent hello make powder mountain spring supposedly make liquid find anywhere store internet liquid really available please tell already tried product locator turned nothing
8932,0,horrible product stuck together exploded gently pulled apart use glass would gotten eye never use recommend product
8933,0,disappointing issue tide pod people simply buy problem solved really upset lame response tide customer service especially one product extensively tested far concerned importantly customer real tester determining factor product get thumb thumb thumb point south hope see listen take customer product serious
8934,0,grew tidealways great product one could always trusted toss wash go past month worst wash possible would always load dryer washer never thinking checkjng wadded sticky pod would trust tide always great product next see coming pipe product line ungunk pod would become next great product long tide pod call get back old self
8935,0,husband loyal tide customer wanted try new pod product tried week washing machine absolutely stink never issue washing machine stinking past musky odor tried bleach vinegar etc nothing cut getting clothes found interesting tide selling product get washing machine odor funny wouldnt need buy didnt buy pod first place
8936,0,load ruined laundry washing nightmare work brand new machine efficient ridiculous thing see character limit
8937,0,please bring back old original scent using tide original scent last year last week load new detergent thought imagination smelled stronger opened bottle clothes done washing opened washer practically knocked foul odor seriously overpowering awful earth change scent switch brand lost year old loyal customer
8938,0,recently started using pod thought found great product washing drying load brand new jean hard bit plastic stuck jean told keep soaking water go away go though trouble thats buy product good job laundry told would replace detergent cloth defenetly replacing brand detergent
8939,0,used tide year rich rich period life always spent extra money tide really worth clothes came really clean lately clothes dingy cleaner lower priced detergent greatly disappointed year experimenting detergent
8940,0,purchased product liked idea wish would read review used warm water wash medium sized load light colored fabric item came wash multiple blue stain like crayon party obviously one experience problem fairly loyal tide purchaser buying product
8941,0,first really awesome easy use using semester often clothes ruined tide pod thought first problem college laundry machine tide pod dissolve quick enough gunk clothes like dried gum ruin many cute clothes ruined really quite unfortunate would seem like great easy way wash clothes really great easy way ruin review collected part promotion
8942,0,wish would read review purchasing pod think would risk buying thought wrong pod dissolve way even though full load notice dried guess thankful christmas right around corner people buy new clothes guess work people think worth risk
8943,0,impressed use pod either find half pod un disolved stuck water return washer drying kind melted stained blue piece clothing
8944,0,buying tide year excited try pod liked idea le recycle bin making easier kid help laundry pod gelled together half discarded could use dissolve correctly leaving gummy deposit garment towel repeated washing liquid tide residue still throw item away waste money product replace item well
8945,0,use tide front load washer like product add running wish another choose rate add today world kid try rule need moral ever add teach okay lie believe mother add lied daughter daughter lying would excepting upright company strive help value tear get upset every time see add please think message sending kid ok lie protect
8946,0,washed two expensive columbia sportswear brand polyester shirt using tide mystic forest pod machine top quality front loading washer pod advertised compatible machine polyester shirt came wash dull greyish blue color tint faded treatment liquid bleach oxyclean power pod formulated without destructive dye otherwise great concept good result fabric type
8947,0,wanted love pod easy cup clean however recently started get dark blue stain item hard plastic like residue sticking item first thought someone wrong washer something pocket happened load sheet little investigating became suspicious tide pod sure enough look review others problem mind paying convenience destroyed new jennifer adam sheet towel clothes
8948,0,googled problem see anyone else experiencing thrilled purchase even though much expensive current brand clothes smell good le messy however finding white residue many clothes found pod skin sticking clothes rewashing everything ruined clothes save time started snipping pod scissors squeezing water filling get stuff discarding pod skin put pod washer using moving back old brand hope resolve issue
8949,0,want regular good smelling hard working tide back sniffed kitchen find cheap borax smell mother used clean find coming washer somehow tied acti lift hated smell growing fuming everything wear vowed never grab find every product make including sport soap use running clothes sort stain think get running mile need acti lift need febreeze smell like borax thanks thanks searching new laundry soap
8950,0,let cap quickly tide pod destroyed different set costly thanks dis coloring basketball uniform thanks blue stain replace countless number sock shirt miscellaneous clothes feel like fool trusting tide even fool realizing much destroying never ever buy tide pg product item dissolve please tide respond canned message tip wash warmer water cold live southern california gosh sake indicate package dissolve true
8951,0,product leaf heavy plastic glue like stain purple blue residue washing dark clothes light cycle sure product seem break completely adheres clothing one brand new sweater ruined sure realized two episode pod like ease use time product worked well however afford detergent ruin expensive clothing going buy product anymore message tide fix stuff worth hit customer taking product fully tested
8952,0,typically love tide product detergent leaf disappointed lack quality come expect tide recently removed load laundry dryer find pod dissolve washer like expected instead melted pillow case also discolored always wash clothing warm water loss could happened unsuccessful many attempt remove product anyone idea might able get would much appreciate idea pillowcase cheap disappointed
8953,0,awful product stained ruined favorite white shirt first time never buy
8954,0,pod dissolve st time user last time first use laundry blue sticky residue disappointed
8955,0,tried tide pod found went use pod stuck together went separate started leak
8956,0,got allergic rash tide new scent sorry year using tide change non tide product
8957,0,put tide directly work pant take stain
8958,0,sometimes pod stain clothes permanently figured ruined several piece clothing finally search see others problem like found many buyer beware
8959,0,think might work okay top load machine place go clothes front load stain detergent left clothes enough water front load rinse
8960,0,tide pod turn white arm pit purple cannot remove tried bleach peroxide
8961,0,tried tide pod sister love impressed dissolved ruined husband nice dress shirt going go back old laundry detergent way even tide product disappointed
8962,0,hoping better product tide pod advertaising quality better cleaning good smell drying fom machine maybe put would expensive laundry review collected part promotion
8963,0,absolutely love concept dripping measuring time saving love love review collected part promotion
8964,0,hard use smaller load laundry pod pre measured suited towards full load
8965,0,dont like product didnt dissolve ruined brand new nautica sweater machine outer shell went bottom sweater wish could return refund
8966,0,followed instruction end wash cycle product dissolved blue goo washer gasket run wash cycle high hope disappointed
8967,0,bought small bag tide pod curious product much dismay clothes stunk high heaven washing product actually make special trip store buy box tried true tide plus bleach powder rewash entire load awful product never
8968,0,dissolved hot cold laundry adding washer never overfill washer throw away clothes sheet away due purple blue tinted stain
8969,0,using pod kept noticing plastic coating couple item clothing realized plastic coating pod melted onto clothing everytime used would find least one item clothing plastic coating melted onto clothing always used tide go back liquid
8970,0,started leaking lost almost whole container purchased largest container single dad cant afford lose laundry soap used tide whole life happy
8971,0,product dissolve leaf blue spot white clothes notice pod dissolve folding clothes putting dryer blue spot partially came washed water disappointed product returning buying different brand
8972,0,tide always grew poor still poor year old always spent extra money tide excited check new pod please believe consumer tell pod dissolve good destroying clothes hurting tide name please dont let happen
8973,0,put tide pod first loaded son clothes washer drying noticed hard dried melted plastic like spot clothes
8974,0,unfortunately first time used sheet stained look like someone put dark blue die wash
8975,0,tide pod ruined daughter school uniform husband work clothes maternity clothes never use would rather use cheap powder soap using tide product
8976,0,using free clear product year tried free sample get smell house rewash clothes sad hate wasting water
8977,0,found undissolved pod clothes washing machine drain warm cold wash normal delicate cycle front load washer
8978,0,followed direction exactly putting xl load washer putting clothes far left blue orange mark bath mat expensive shirt bedsheets
8979,0,used tide year always huge fan mountain spring fragrance day ago bought new bottle noticed acitlift name oh gosh smell like mosquito spray clothes hate clean great smell horrible switching detergent
8980,0,buy tide pod every month clothes month clothes drying ive noticed blue stain daughter clothes tonight washed new bed set witch sheet white flower well tide pod stained sheet blue spot everywhere know didnt wash much cause toddler bed set two small sheet small blanket im upset tide im change buying tide something else cause
8981,0,tonight reached tide container pull pod load laundry start found gooey sticky mess apparently pod melted leaked enough remaining pod stuck together way going get apart without breaking laundry room basement coolest area house may imagine would find august luckily buying finding
8982,0,bought tide pod use vacation convenience first time used found bluish slime pair khaki short thought maybe left something pocket washing expensive set white sheet found blue stain read review even tried putting pod pan boiling water see hot would need dissolve minute rolling boil still blue plastic residue spoon would never buy
8983,0,one pod going front loader machine right whole house smell like perfume pleasant one mystic forest make choice original scent always used liquid great little messy wanted try new pod definitely go back old standby original scent smell entire house
8984,0,decade tide original scent detergent aggravate sensitive skin allergy changed longer use cause skin allergy symptom flare also greatly dislike new fragrance forced hunt replacement detergent please bring back old formula fragrance sincerely nissa
8985,0,always seem use much tide laundry clothes smell waay strong excited pod could better control much detergent use anyways bought tide pod next day went use melted together tried take apart lose pod squirted brand new pant washing pant twice huge stain pod bummed stick liquid soap
