,label,review
8681,1,excellent
8682,1,food service really good good luck
8683,1,delicious
8684,1,wow
8685,0,much mismanagement r even capable running restaurant pm hobar por restaurant er manushjon khabar pay ni repeat pm n served ifter ajan dise taw janay nai come without ifter n stead saying sorry waiter laughing seriously place cloud flame service taste much fortunate taste platter suggestion never ever go spend ur money good place
8686,1,liked pasta drink average costumer service average pasta good price also good
8687,0,service slow poor beyond minimum acceptable lebel
8688,1,pizza pasta give supre yummy
8689,1,testy food offer service
8690,0,found worst service ever update need trained waiter
8691,1,food taste great specially pasta pizza awsome
8692,1,taste brings back keep wow
8693,1,tried pasta burger several time damn good stuff behavior also good
8694,0,took bbq meal chicken good rice quantity le need improve
8695,1,really deserve star food quality taste course behaviour staff much polite really great time charming place pizza pasta really delicious yummy
8696,1,naga pasta awesome chilo taste price valo kisu khete gele price matter price vat included thakle beshi khushi hotam suggestion chicken ektu beshi hole valo hoto poriman e ektu kom chilo service ektu early service dewa doorkar shob thik chilo
8697,1,oder service onek valo ar food onek taratari day make happy birthday
8698,0,friend ordered chicken cheese blast burger according name enough cheese green spot bun oil coming burger every bite according price fair
8699,0,service poor wait hour pizza taste good overall
8700,0,poor service
8701,1,visited could flame afternoon loved food service nice atmosphere really friendly well
8702,0,worst experience ever need change chef asap
8703,1,pasta best environment awsm service good love
8704,1,akdom different taste thanks arokom e jyno taste n quantity thake
8705,1,environment good service better food excellent happy
8706,1,really deserve star ambience food quality taste course behaviour staff much polite really great time beloved one charming place
8707,1,service good served quickly loved food worth visiting
8708,0,worst experience ever atto faltu service khilgao elakay ato faltu obstha kokhono dekhi nai table vanga vanga rong nosto hoa ac theke pani pore sit vije jacche shob kisu chawa lge even pasta pizza serve kore jay without spoon min dhore dakar por spoon diye gese tao spoon boltesi bujhe na ha kore chilo pore chamoch bolse r gese ante r khabarer test joghonno pasta rekhe e uthe ashci kno ingredient nai jhol r pasta
8710,1,u guy r awesome loved ur food taste environment nd service keep
8711,1,awesome food awesome taste tried offer platter every single item perfect keep
8712,0,went today pm buy one get one pizza asked offer still looked hand watch offer valid till pm said yes sir make order suddenly said sorry sir take order cause electricity huh seriously good luck guy
8713,1,great nothing say guy give u satisfaction
8715,1,awesome place yammy food
8716,1,lovely place food tasty went time every time took different food time taste quiet different delicious price perfect love place lot
8717,1,atar sathe amr onk smrity joria ace amr jiboner akta oddhai suru hoi ai khan theke khabar kbb e vlo service vlo pasta ta sai pray e jai jeye dekhben kb vlo lagbe price saddher vitor
8718,0,food tasteless idk reduced quality due offer seriously food bad
8719,1,perfect place delicious food unique service loving thing reasonable price u get maximum food minimum cost
8721,1,best cheesy pizza khilgoan
8722,1,enough cheesy loved
8723,0,decoration nice overall environment like fish market people talk loudly generally people come restaurant quality food also quality time family friend restaurant management control maintain good healthy environment
8724,1,delicious pizza fall love environment nice also served good staff
8725,1,good perfect pizza
8726,0,service poor waiter serve food properly middle meal begger enter restaurant ask money u
8727,1,got home delivery today buy get pizza offer served ample sauce mayonnaise pizza bread perfect thickness much satisfied overall service
8728,1,choco cold coffee awsome also thai soup
8729,1,taste food really delicious behaviour also good polite love pizza want visit place every time
8730,1,burger pasta basta best enviroment behaviour wow
8731,1,awesome keep best luck ur future
8732,1,yummyyyyyyyyyyyy really loved pasta basta
8733,1,nice restaurant amazing pizza one best tasted loved service
8734,0,went avail pasta offer found offer totally wastage tym n money r offering one small pasta free large one quantity poor seems lyk divided one pasta two bowl cheese meat little amount called large pasta expensive small quantity service really poor
8735,1,loved food decoration interior give comfort eye food really good
8736,1,environment lovely pizza amazing come
8737,1,food good best cloud flame
8738,1,loved interior restaurant good place hangout friend family say food taste good specially pizza section enriched enough pleased well behaviour overall rating
8739,1,one favourite place khilgaon day food r delicious specially pizza pasta r mouth watering take min serve food service really good
8740,1,loved best pizza nice environment super sound system yummy yummy food
8741,1,quality n quantity food r high nice environment great service
8742,1,food environment awesome service also nice sound system fantastic definitely recommend friend family
8743,1,amazing experience tasty food beautiful interior one kind
8744,1,take min serve food food fresh tasty u start food unless u take sip coke u gonna stop place beautiful light photograph place everyone friendly place family time spending place romantic place meeting place warm place food
8745,0,tasted poor quality food served yesterday food salty push change though changed request salty nd attempt well every time took minute serve food however wonderful food experience star lounge think going changed chef admired query upon complaint manager even bother apologise rather irritated waste money day
8746,1,whats food expectation loved enjoyed food testy yeamme obesly come agen
8747,0,horriblest pizza ever tasted service shockingly bad look deceive environment looked good food bad hospitality worst call time order busy pizza chicken lounge pizza crust thin sooo hard chew scent sign chicken serve sauce tissue napkin though asked time price overrated proportion insufficient asked bill time lastly go cashier pay even give receipt hearing complain manager even apologise utterly shocked
8748,0,service slow checked previous week ifter also happy food quality found light wattery halim tow piece bone really shocking tea also good creamy environment good hope improve
8749,1,best ambiance bashundhara city mall reasonable price great food even better service server co operative attitude love visit
8750,1,presentation good food awesome n environment peaceful overall good place hangout
8751,0,bad service unable give buy get one offer visa card due network problem much unprofessional
8752,0,worst food ever food quality taste bad toooo expensive
8753,0,cheap quality food served high price disgusting
8754,0,worst food totally disappointing well ambient restaurant bad tried pasta nd buffalo wing
8755,1,good food good environment reasonable price great place hang
8756,1,good ambience great price totally worth
8757,1,great iftar menu nice environment best bashundhara city
8758,0,wasting money stupid food price
8759,0,food toooooooooo bad never visit
8760,1,awesome environment great service delicious food
8761,1,sooooohort bar na gele keyo bujstei parbana
8763,1,service good behavior friendly food quality dhanmondi one without doubt best burger old town
8764,1,great choice location people wari wait awesomeness burger rock world
8765,1,wow another step serve best burger town best luck
8766,1,great choice location people wari wait awesomeness burger rock world
8767,1,excellent service good behaviour
8768,1,still best one keep
8769,1,tasty burger
8770,1,good luck waiting another bang
8771,1,good luck
8772,1,best
8773,1,best
8774,1,best luck
8775,1,best
8780,1,definately food much good yummy one thing want say possible switch ur lication open new branch quality food clear vegetable soup awesome doubt want come
8781,1,good place spend time family friend give star five amazing environment food quality must improved want give star food quality
8782,1,huge hospitality delicious food
8783,1,cool place spent time together family friend food good tasty serving quality food reasonable price may try
8784,1,food much healthy yummy
8785,1,food good place nice service good like restaurant
8786,1,price way much reasonable food quality beyond reach hospitality great good effort keep good work
8787,1,importantly environment good food tasty price also reasonable
8788,1,item tasty nterior disign place also nice
8789,1,someone asks restaurant u like say spice herb need say anything
8790,1,food quality awesome price low specially salad mind blowing u must need least visit
8791,1,awsome food awsome environment free wifi liked
8792,1,awesome tasty food reasonable price gorgeous place hang friend customer service good food serf fresh
8793,0,overpriced curry menu tasteless soup good
8794,1,yammi n tasty food service good well behavior love
8795,1,loved really great taste lovely place dhnchandan
8796,1,food really yummy totally worth price
8797,1,visit experience evaluate hope cause bitter experience
8798,1,salam uttarati dhaka bangladesh loved thank
8799,1,food quality fabulous excellent must test food
8800,1,superb decoration awesome food like
8801,1,awesome
8802,1,kono kotha hobena
8803,1,oww got delicious dish one must try
8804,1,burger tasty love
8805,1,welcome cheese lab love
8806,1,carry vaia
8807,1,loved
8808,0,overpriced bad pasta definitely worst thing ever tasted strongly recommend everyone avoid place
8809,0,ordered setmeal food taste awful even eat curry way much salty bill higher tk sorry kitchen story come place
8810,1,took one get one free pizza offer taste soo good alhamdulillah keep best wish
8811,0,chicken pasta cashew nut salad pasta bland enough seasoning lack kind taste amount meat mushroom tiny white sauce surved weird eat half pasta cashew nut salad average chicken salad probably day old
8812,1,best pizza gravy cheesy time burger soooo amazing loved
8813,1,went one restaurant till late around empty yet took order gave u complimentary drink wait nice
8814,0,one worst pasta ever worst service worst overall
8815,1,nice place family food moreover testy standard food quality one word super
8816,0,worse food ever disappointed pizza te topping khub kom chilo n mone hoilo dola khailam bad experience
8817,1,prizz really wow enough chicken masroom chesse chilo
8818,1,like enjoy
8819,1,nice place pasta good
8820,1,oder pasta best tried american chopsuey oitao onek delicious chilo overall oder shob khabar ee onek mojar service good
8821,0,worst pasta ever tasted
8822,1,set menu ta khub moja silo enough single person staff behave environment ok silo thanks kitchen story visit u
8823,0,worst experience price high quantity low
8824,1,pasta really good enough chicken masroom cheese silo
8825,1,set menu ta khub valo silo sufficient single person nice environment well behaved staff
8826,1,best pizza ever sure ill visit
8827,1,excellent pizza enough cheese perfect toping
8828,1,pasta pizza khup e valo like u pizza pasta love u
8829,1,specially pizza pasta awsome love much
8830,1,l love cook l want learned cook recipe like korean food
8831,0,worst service ever took almost hour serve set meal
8832,1,taste awesome love environment
8833,1,eid apner offer ta sob theke best chilo prizz r pasta test perfect chilo ek kothai
8835,1,ajke kitchen story r pizza pasta duita test korlam be valo chilo try continue
8836,1,pasta pizza joss chilo
8837,0,khubi baje bar bar bollam j ager percel cheese r chicken kom cilo ontoto ajker ta te ektu beshi diyen atto baje cilo pizza pasta tai baje think worst resturent town wak
8838,0,pasta
8839,0,overbaked bad taste
8840,0,taste pizza bad although say cheese chicken supreme pizza cheese pizza dirty place
8841,1,given price hard believe able pull kudos guy good date good casual hangout meet best bring family though customer base shop mostly teenager people like shallow pocket
8842,1,well born bought area basically tried kind food around place gonna lie pizza basically like cause crust flavor good like u expect real pizza place pizza people eats outside regularly want good food cheap rate said good instead soo good told ya gonna lie place environment
8843,1,mouth watering pizza affordable n tasty quality amount cheese n stuffing find good one pizza smokey flavor hero best luck pizza live keep hold ur quality n lose ur customer faith
8844,0,behaviour bad repeat behaviour bad wanted change gave khuchra tk time order even courtesy say politely change like beggar asking money ordered chicken beef amount chicken really poor really fancy cheese version typical local pizza get confused price
8845,0,waited one hour still food ready
8846,1,mouth watering pizza affordable n tasty quality amount cheese n stuffing find good one pizza smokey flavor hero best luck pizza live keep hold ur quality n lose ur customer faith
8847,1,really amazing though take one hour get pizza trust first bite forgot tiredness enough topping cheese integrants okay would like recommend place another matir chula p
8848,1,great initiative taste mark love smoky flavor wooden burn oven obstacle seen ignorable newbie
8849,0,pizza average behavior quite extra ordinarily poor ordered pizza costing paid taka note later wanted give taka note instead taka note urgent change man man like even explaining incident guy taking order conscience even say sorry frustrated behavior
8850,1,nice decent place chill good food
8851,1,ultimate adda place best place hangout well wood fire pizza dhaka
8852,1,chicken pizza testy nd yammi service quite bit slow best
8853,1,one kind
8854,1,pizza live pizza really awesome price also reasonable took chicken supreme crust thin topping stuffed chiken behavior also good took much tym serve
8855,0,worst found big hair crust didnt even apologized never going back food upto mark
8856,1,must try best pizza town owner well behaved
8857,1,amazing visit satisfied become fan pizza live wow taste toung yet
8858,1,best pizza town within two three hundred hat pizza live loved every bite
8859,1,pizza good loved eat best wish u guy hope u guy maintain ur quality well till end
8860,0,confused service bad behaviour also
8861,1,affordable quality food delivery quick time recommends sudden craving cheer guy terrific terrific stuff
8862,1,love place owner much cordial thanks customized pizza loved much
8863,1,love taste yummy crunchy never thought food court provide food quality
8864,1,short sha allah food behavior environment awesome
8865,1,one best pizza nearby continue cart keep quality
8866,1,best place pizza street maintain quality
8867,1,test awesome resonable delicious yummy
8868,1,best pizza ever
8869,1,loved chicken supreme pizza lot chicken cheez
8870,1,pizza yummm open earlier pm late go
8871,1,good quality pizza reasonable price loved food service
8872,1,love pizza lot thanks pizza bruh
8873,1,good pizza worth traveling km waiting minute problem told delay beforehand
8874,1,beef pizza awesome keep good work
8875,1,pizza tasty everyone try
8876,1,thank pizza come
8877,1,word fantastic
8878,0,khub e baje chilo pizza tk ar chicken pizza niachilam khub e baje chilo taste double cheese pizza te cheese chilo na tmn filthy place service khub e baje age pizza dice plat ar spoon dai nai onkkhon por onk dakadakir por plat ar spoon dice glass cock tk kore niache jeta khub e irrelevant lagche khub dirty ekta place pizza ar dam onk besi niache food bank ar review dekhe gecilam manush je ki khaiya review dai jani na naki oder k valo serve korchilo naile paid review chilo oi gula mohammadpur ar pray sob restaurant khaichi ami tao ekbar na koyek hajar bar bt eto baje pizza experience life first time hoiche whice frustrating
8880,1,pizza place love streetfood
8882,1,food awesome nice hangout
8883,1,cool good place hangout food excellent stuff behaviour good environment service quite imprrssive satisfied
8884,1,nice place dania food quality good think price high service also good thanks
8885,1,nice place hangout love place food quality good taste awesome
8886,1,cool place get together hangout food awesome loved
8887,1,nice environment food testy specially pasta exotica
8888,0,behavior waiter well enough food good
8889,1,nice food like
8890,1,nice come
8891,1,taste awesome
8892,1,amon akta place e ato mojar khabar awesome
8893,1,last october daughter birthday toghter enjoy seven hill resturent full mood service good food testy imust say dessart pudding kalojam khir paye testy enjoyed different kind salad kid like crab juce much totaly setisfied service
8894,1,food great service good lack good management guess cause run buffet restaurant u must need people take empty plate table people food see anyone take empty plate took plate people left table lack training worked study hotel management abord run many place abord bit idea hospitality sector hope management see review fix small issue also serve proper roasted bean coffe keep class overall good time boy
8895,0,yesterday embarrassed significantly detoroiate cooking quality hopefully restaurant shut suddenly worst restaurant dhaka city try avoid restaurent huh
8896,0,worse buffet restaurant dhaka city totally waste money price much tk k dinner buffet hand quality taste food totally rubbish
8897,0,food average family loose motion buffet dinner much disappointing wish could give perk would service service good prompt
8898,0,disappointed worst buffet ever
8899,0,simple comment think food ok lack business attitude ice cream finished pm replied finished kind chit attitude restaurant think second time visit
8900,0,behaviour good lackings food iteams buffet taste mark additional service charge high
8901,1,awesome food well service nice place guy visit place
8902,1,food service quality good price high good place get gather family official program
8903,1,good food great place recommend family event buffet
8904,1,food test excellent quality nice service support also well price reasonable
8905,1,awesome enjoyed iftar dinner chicken beef tasty
8906,1,environment nice food great cost effective loved place
8907,1,simply food awesome well atmosphere
8908,1,every food item testy environment awesome
8909,0,poor poor poorest quality experience recommended
8910,0,worst experience service behaviour customer disgusting disappointed much
8911,1,excellent buffet amazing food helpful service must visit
8912,0,food worse dessert worst mean shemai dessert come
8913,1,house number seven link road banglamotor dhaka khanu bhaban enjoing sevenhill restaurant buffet dinner cousin friend best choice white rice dal fish realty iteams
8914,1,excellent restaurant bangladesh love food
8915,1,though lot lacking overall satisfied
8916,1,yeah obviously better
8918,1,baje buffet nosto fruit salad ranna khubi poca
8919,1,quality restaurant loved
8920,1,yaa tasted food kuz related cricket board r caterer international tour
8921,0,thursday visited khilgaon branch friend iftar great expectation ordered two set item seeing platter loss platter including pizza pasta totally joke first pizza inch cant choose flavor secondly allowed choose pasta lastly started eating pasta nothing boiled pasta flavor co total horrible experience never expected least maintained pizza pasta quality totally overpriced platter regular customer alfresco dhanmondi branch must say khilgaon branch must worst
8922,0,pasta al fresco clearly going make place title dish go hell dear cause pasta actually mayonese tomato sauce dipped macaroni lot oil find shrimp le mashroom mentioned menu instead cheese probably gave flour coating v view cannot make rating ever good pasta know
8923,1,loved everything eaten far delicious
8924,1,good food nice place hangout waiter nice combine everything budget food pricing awesome place go anytime want friend great time
8925,1,keep best
8926,1,ordered american chopsuey yummy like beginning day
8927,0,pricey overrated added thin slice lemon glass coke price tk also taste menu average
8928,1,one favorite restaurant never disappointed expectation keep alfresco best future
8929,0,tried set menu taste bad recommend try set menu
8930,1,super duper yummy food nice clean decor waiter cooperative would definitely like go
8931,0,still wondering could possibly reason behind pricing strategy extremely overpriced compared taste quantity expected better
8932,1,good experience yesterday visited khilgaon branch love food pasta basta also friend environment good service also
8933,0,bad customer service
8934,1,sweet pasta set menu r fab everyone try importantly gave discount birthday thanks alfresco ur best
8935,1,one best italian food restaurant khilgaon
8936,0,um sry food good chicken bad rice lil smelly overall bad experience
8937,1,good
8938,0,worst food good price waste valuable time money total loss
8939,0,quality good like extra service charge fair
8940,1,pizza r delicious four season barbie que loved
8941,1,great teast well service wow keep
8942,1,pasta zaletti awesome love place well
8943,1,good n love place much
8944,1,food quality etmosphire awesome really like
8945,1,italiano pasta jst awesome jst love best pasta ever
8946,0,really need improve service poor service
8947,1,cheap food paid nice environment
8948,1,sandwich pizza ta xoss yummy yummy
8949,1,really awesome environment always pizza
8950,1,nice place food quality good like
8951,0,favourite place ami akjon regular customer chilam koakdin age ami rooftop jeye boshi stuff maybe change hoyeche khub strange behave pai ami akta set menu pasta order kori set menu puratai thanda chilo chiken thanda kath chilo pore chickn ta change kore dewa hoy pastay chesse chara r kichui chilona kono meat ba kicchu chilona ami jokhn amr food gulo je serve koreche take dekhai tokhn amk bole pasta erokom e hoy n oidin er por theke ami r al fresco te jaina kawke jetew boli na owner der atotukui bolbo khabarer maan stuff der behaviour er doke aktu kheyal koren plz noyto amr motot aro onk customer haraben
8952,0,pura e faltu seidin rooftop e bosbo vebe frnd der niye gelam set b order cilo onk late hoise khabar dite tao mana jeto food valo hole prawn er curry ettooo holud er smell cilo yaakk r chawmin e n salt ami bujhlam na cooking skill ettoo kharap keno oder set menu er amount kom cilo price aber onnanoder cheye high horrible experience
8953,0,bar dakar por ase order nite khabar taste motamoti chole type sei onujayi dam besi
8954,0,ato baje khabar ami bohudin por khailam faltu bolleo bhul hobe mon thakte r ei faltu resturant e jabo na
8955,1,delicious food tasty
8956,1,cool place hangout n spend quality time good environment
8957,0,dhanmondi alfresco best khillgaon er ta te st taste vlo chilo akhn ak dom baje hoye gayse akhn dhanmondi ta te shei taste paoa jay
8958,1,love place nd get discount every time coz r regular customer
8959,1,thank u sooo much kub valo somoy katalam decoration n food onk valo chilo
8960,1,love roof top food also good
8961,1,good food good people feel better hope
8962,1,dont know abt food whenever think pizza pasta two name come mind immediately al fresco appliano two place always yesterday tried chowmin al fresco say awesome rocking
8963,0,wrost food ever tested recently coke consuable
8964,1,one favorite restaurant delicious food nice environment importantly awesome behavior staff authority keep guy
8965,0,seriously quality food getting poor day day dish pasta italiano simply yuck ingredient soup smelt bad never go anymore
8966,0,quality food disgusting
8967,0,dont tell swarma wrost swarma ever eaten fucking taste also order american chopsy bad eat lose money fucking al fresco
8968,1,taste pizza tandoori chicken yummy undoubtedly better others went jigatola twice satisfied experience well mannered staff environment nice decoration
8969,0,worst experience ever seen little cockroach french fry ordered combo package includes two burger french fry milk shake garlic bread two three french fry seen little cockroach wanted talk manager eat rest food never go second time
8970,1,pizza taste chowmein chicken prawn taste though food bcoz take away place environment good main thing restaurant always open till u get type food quality good good price
8971,0,worst pizza ever life mean seriously u guy called pizza given star rating u guy ever tried pizza hut domino atleast pizza inn confuse others giving fake rating dat totally wastage money le pizzaria stop posting totally thousand time different picture pizza promoting ur page
8972,0,worst pizza place ever guy speaks phone take order cannot disrespectful arrogant promise one thing deliver something unexpected top put blame customer mistake
8973,0,ala star worst behaviour lot mosquito pizza good
8974,1,taste really good like love nice
8975,1,thank le pizzaria bangladesh never seen professionalism immediate response long time complained decent apology returned much love food whole meal infact thank classy gentleman best luck
8976,0,interior good full mosquito better chew peanut zoo pizza softdrinks served pale may water mixed last least rather important thing place introduced u whole new definition chocolate lava cake served doraemon cake anyone find grocery shop chocolate syrup named chocolate lava cake
8977,1,tasty food cozy environment well mannered employee love decoration nice place hangout friend family
8978,1,tasty food good environment offer pizza reasonable
8979,0,bad experience medium pizza say inch served inch also pizza tasteless little amount cheese never going back
8980,0,word worst taste ever experiencedd
8981,1,best pizza ever whenever go called order pizza never got disappointed service love place hope quality always good like
8982,1,le pizzeria best r kono kothai hobe na service price place test phase r unbeatable keep
8983,1,nice place good food refreshing environment service good also loved place come sha allah
8984,0,ordered food made payment like hour ago delivering totally unacceptable call time sent boy pick later service unforgettable
8985,1,today try bdt pizza delicious yammey thanks time min best
8986,1,yummy food good taste specially pizza
8987,1,really teasted pizza love much thanks
8988,0,worst pizza even taste like pizza go waste ur money definitely result making u regret
8989,1,best pizza
8990,0,worst pizza le cheese without taste forget place want better pizza
8991,0,worst service town taste horrible pizza enough spicy cheesy
8992,1,le pizzeria best r kono kothai hobe na service price place test phase r unbeatable keep
8993,1,tried almost pizza menu loved every one
8994,1,think underrated loved maximum meat spicy tandoori margarita really serve quality pizza
8995,1,love pizza mind blowing pizza
8996,1,loved pizza pasta nice environment good place family outing
8997,1,best pizzaria town even boneless pizza
8998,0,dhanmondi branch poor service home delivery depends mode today called delivery feedback lok nai sir raining bla bla rain though
8999,0,worst pizza ever taste price high
9000,1,food mind blowing tasty great service classy place
9001,0,experienced worst service ever disgusting place
9002,1,nice pizza liked double trouble pizza
9003,1,place jst awesome love hospitality
9004,1,best pizza town well behave quick service
9005,0,worst pizza town
9006,1,yummy pizza
9007,1,best pizza town
9008,0,worst pizza town bondhur takar chuna bollo pizza dilo ata ta abar kacha shalar dhandabaz item pizza namok ata taste
9010,0,hate rutir moto choto pizza naam die shob mile total tk rakhse life foul pizza dekhsi etar moto dekhnai eto choto pizza normal ruti size er eta kivabe hoy allahhhh amar mejaj etooooo gorom hoye gesilo faaltu faaltu faaltu
9011,0,adam cheese
9012,0,totally disappointed taste probably offer tasted horrible
9013,0,hate give negative review pizza disgusting garlic mushroom good though
9014,1,best pizzaria town visit place order least twice week never disappointed love place hope continue providing awesome service brilliant offer
9015,1,like beef pizza loved sure eat
9016,1,best pizza town b r tremendous bonus
9017,1,pizza soo good nice place u must open brunch dhanmodi area
9018,1,best pizza come need item pizza let go la pizzaria
9019,1,word people enjoy food specially pizza really delicious quite different restruanant love fraapee juice
9020,1,tk pan pizza offer make order time week never change
9021,1,nice
9022,1,today try bdt pizza delicious yammey thanks time min best
9023,1,place liberal cheese favourite
9024,1,went couple time quite satisfied taste highly recommended people like italian food importantly reasonably priced
9025,1,pizza addict happy able try pizza parlour taste good dont mind eating one sitting far top go place craving good ol cheesy pizza recommend triple decker cheesy flavorful tried chicken meat gotta love meat bbcgfsdxb
9026,1,mood pizza today wanted try something new received ad cut menu door month ago b b q al pollo pizza mind decided try today tried cheesy pepperoni pizza along chicken wing wing delicious sweet mildly spiced pizza tasty lot parmesan cheddar mozzarella cheese flavour accompanied pepperoni fully satisfactory meal hesitate come back
9027,1,took unlimited pizza drink offer fast serving lot cheese great test definitely recommend
9028,1,best pizza town
9029,0,ordered kg rainbow cake office promotional celebration got seriously ashamed cake tasted really bad food color much cream didnt blend well really disgusting spent buy criticism towards never ever buy anything
9030,1,get cake chittagong lover yr cake need th february pls let know
9031,1,long journey really awesome journey cooper
9032,1,love cake yummy best cake allover bangladesh
9033,1,cooper bakery food yummy awesome love cooper cake
9034,1,awesome akta cake khelam tnk cooper
9035,1,best cake love
9036,1,awesome
9037,1,love black forest cakeeeee
9038,1,excellent food excellent service nice ambience wife birthday decided dinner got window side table th floor sunday cuisine continental indian tried continental item item good place spacious dessert section good especially chocolate moose cake another crunchy item remember name overall experience good come
9039,1,like every year came iftar could find space tower called request get space residence arrival sad see cream brulee served desert section casually asked waiter cream brulee surprise called pastry chef m rishta politely asked min delight turned amazing golden hued cream brulee amazing absolutely delighted service readiness go line serve customer thank madam rishta cream brulee amazing
9040,0,went week back iftar limited item served quite surprised see refilling properly item served around one hour iftar dessert section shocking found nothing take plate anything five star standard charged u highest iftar dhaka
9041,0,mentioned card serial number online promotion bogo offer asking visa platinum debit cart told yes available lunch said serial number card avail offer totally harassing visitor visited watching promotion offer
9042,1,went anniversary dinner date wednesday availed opportunity enjoy sea escape many mouth watering sea food dish found grilled pomfret quite delicious lamb dish best among main course dessert good loved apple pie staff welcoming overall ambience made dinner date pleasant
9043,0,worst service ever bought coupon boishakhi food fair pohela boishakh reach restaurant th floor kept telling wait gonna shift lobby complained reluctantly served u food food kept u waiting remaining food even giving u importance kept waiting even though food ready got annoyed left without even eating waste tk coupon worst service unwelcoming look waiter waited food never going back
9044,1,impressed friendly staff eager help make stay pleasant alone make hotel best hotel stayed various regional travel good service friendly smile great attitude love hospitality definitely recommend hotel client friend singapore
9045,1,best iftar hd recent time best thing cramped table going soon inshallah
9046,1,th level sky view restaurant four point sheraton hotel gulshan dhaka nice entrance swift lift awesome food variety food corner unique food teast wife enjoyed food view point price reasonable suggested everyone come taste
9047,1,superb food great ambience nice view city
9048,1,food awesome everyone must try sushi sea food item good pastry also awesome
9049,1,chef hotel creative food presentation great definitely place stay visit area world
9050,1,guess best buffet town right quality food improved since inception parent enjoyed food also environment
9051,1,went four point brunch yesterday loved choice breakfast lunch menu food nice place beautiful helpful staff
9052,1,place combination luxury stay family gathering lovely restaurant variety choice
9053,1,service standard enjoyed blue brunch lot food delicious staff well trained well behaved ambience awesome
9054,1,food delicious amazing ambiance
9055,1,st time visit great environment delicious food one word awesome
9056,1,nice place dish awesome
9057,1,excellent hotel good service specially good service lobby cafe bar providing mr rakesh really top class
9058,1,believe staff friendly helpful really feel like family good team wish continue
9059,1,food quality good
9060,1,wonderful interior awesome infinity pull little one though food tasty
9061,1,excellent
9062,1,went celebrate wedding anniversary family nice experience lovely food beautiful open area awesome pool service superb specially ankan service great including complementary wedding cake made celebration complete
9063,1,good atmosphere service
9064,0,service desk restaurant terrible
9065,1,dinner buffet loved food attitude staff ambient good time definitely visit
9066,1,excellent
9067,1,amazing service
9068,1,absolutely loved food environment super highly recommended
9069,1,absolutely impeccable service together great location amazing hotel amazing staff service
9070,1,buffet dinner eatery dec good food great ambience excellent service staff
9071,1,love
9072,1,loved
9073,1,nice place stay food nice like place
9075,1,superior
9076,1,wow
9077,1,awesome service food quality superb wish going sha allah
9079,1,food good loved item
9080,1,nice place indeed loved nearly possible facility available
9081,1,good food good environment superb skyline view dhaka quality fish fish chip need improve though
9082,1,loved ambience service staff truly make u feel special tge argentina restaurant top floor best steak buffet th floor hast best sushi salmon sashimi
9083,1,several time n must say always loved cuisine dish selection presentation importantly taste food utmost satiating experience evrytime
9084,1,variety food excellent service friendly environment whole spent wonderful time four point friend
9085,1,awesome food steak sea food thermidor lamb dish awesome dessert good nice environment good service go
9086,1,item customary food item add
9087,1,tried blue brunch offer every item perfectly cooked staff taking care food section every time give good impression classy restaurant dessert really good highly recommend salad fish mutton steak beef steak wait share wonderful eating experience family friend please try waste food refill food time time food excellent environment tremendous service remarkable personally feel bad food wasted
9088,1,awesome food good behaviour good thanks
9089,1,delicious food prince enjoy swimming pool excellent
9090,1,food excellent sushi lover enjoy much variety desert awesome little expensive
9091,1,well organised food awesome honestly appreciate behaviour stuff tasted dessert hope visit place soon
9092,1,well organized food unparalleled really appreciate behavior stuff best lunch town amazing view dhaka th floor
9093,1,service fantastic food loooouuuuuvvvveeee
9094,1,great food excellent service warm inviting ambience keep good work
9095,1,wonderful place food ambience behaviour overall management wonderful cordial wonderful anniversary evening spent indian food festival thanks visit sure
9096,1,one word dis beautiful da stuff environment good go der
9098,1,amazing top floor view delicious food love go
9099,1,wow wow nice evening delicious food wonderfull decoration
9100,1,went buffet selection within grasp go overboard quality taste great
9101,1,loved ambience service staff truly make u feel special tge argentina restaurant top floor best steak buffet th floor hast best sushi salmon sashimi
9102,1,love food love ambience dinner buffet awesome
9103,1,awesome enjoyed every item definitely want go take multi flavor hope every time four point fulfill expectation belief
9104,1,really delicious food splendid fish dish
9105,1,one best fish festival ever seen cooking delicious every item given test
9106,1,excellent respect specially food delicious
9107,1,awesome time food yummy resist eating even much full specially one cake service good would love visit surely
9108,1,hope every thing fine lot thanks every one
9109,1,best buffet resturant dhaka food delicious mouth watering staff authority well mannered friendly interior well decorated clean although
9110,1,wish could shared picture food food ambience service marketing strategy really smart tried blue brunch offer delicious heavy breakfast used swimming pool hour relaxed minute lunch every item perfectly cooked staff taking care food section every time give good impression classy restaurant dessert ally good highly recommend sushi fish beef steak going try new offer soon wait share wonderful eating experience family friend p plz try waste food take small portion offer lot refill food time time personally feel bad good food fact kind food wasted
9111,1,good food good environment need visit place hall room temperature good enough
9112,1,eatery simply excellent transformation item branch till noon identical candy eye indeed great view skyscraper swiming pool compliment option explore observe aesthetic part city
9113,1,brunch wonderful staff ver helpful smily face always
9114,1,wonderful experience family brunch
9115,1,people went four point brunch yesterday good experience specially hour complementary access pool lot fun view amazing ambience good food tasty except hilsha fish staff good overall experience good however could add ice cream buffet exclusive item
9116,1,warm welcoming along excellent environment service security really superb
9117,1,first class service always smile waiter face specially waiter ankan syed
